,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
10,Moravian Ginger Cookies II,10710,"These are lower in fat than most cookies, but still delicious! Try using whole wheat flour instead of all-purpose flour, if you wish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3786854.jpg,6,326.2,5,4.3,58.5,0.9,34.3,9.4,2.5,0.0014,0.0635,0.0022,0.0517,0.3112,0.1804,⅓ cup molasses #¼ cup shortening #2 tablespoons packed brown sugar #1 ¼ cups all-purpose flour #¼ teaspoon salt #¼ teaspoon baking soda #¼ teaspoon baking powder #¼ teaspoon ground cinnamon #¼ teaspoon ground ginger #¼ teaspoon ground cloves #1 pinch ground nutmeg #1 dash ground allspice #1 cup confectioners' sugar #½ teaspoon vanilla extract #1 ½ tablespoons half-and-half cream 
11,Soft Chocolate Chip Cookies II,10711,These are soft and chewy cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F689074.jpg,12,411.2,814,4.5,51.1,1.8,33.3,23.1,10.9,0.0358,0.0259,0.0018,0.030699999999999998,0.1258,0.22030000000000002,½ cup butter #½ cup shortening #¾ cup packed brown sugar #½ cup white sugar #1 egg #1 teaspoon vanilla extract #1 teaspoon baking soda #¼ teaspoon salt #1 ½ cups semisweet chocolate chips #2 cups all-purpose flour 
12,Thumbprint Cookies III,10712,"Like a butter cookie rolled in nuts with jam in the center. I make these every Christmas to give to relatives and friends. They all love this cookie! For even more flavorful cookies, try using almond extract instead of the vanilla. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F27518.jpg,36,227.1,19,3.9,20.6,0.8,9.0,15.2,7.1,0.047799999999999995,0.0195,0.001,0.0148,0.0625,0.0275,2 cups unsalted butter #1 cup packed brown sugar #4 eggs #2 teaspoons vanilla extract #¼ teaspoon salt #4 cups all-purpose flour #½ cup seedless raspberry jam #2 cups finely chopped walnuts 
13,Treasure Cookies,10713,My niece gave me this recipe. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F247647.jpg,30,188.3,61,4.5,21.3,1.5,15.9,11.5,5.8,0.0126,0.0638,0.0008,0.0242,0.125,0.107,"1 ½ cups graham cracker crumbs #½ cup all-purpose flour #2 teaspoons baking powder #1 (14 ounce) can sweetened condensed milk #½ cup butter, melted #1 ⅓ cups flaked coconut #2 cups semisweet chocolate chips #1 cup chopped pecans "
14,Chocolate Doodles,10714,These can be made using an egg substitute. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F880426.jpg,36,130.5,4,4.7,20.8,0.7,14.5,5.0,1.5,0.0001,0.023100000000000002,0.001,0.0124,0.057,0.0565,"½ cup vegetable oil #4 (1 ounce) squares unsweetened chocolate, melted #2 cups white sugar #1 cup egg substitute #2 teaspoons vanilla extract #¼ teaspoon salt #2 teaspoons baking powder #2 cups all-purpose flour #1 cup confectioners' sugar "
15,Chocolate Snaps,10715,"Crispy, chocolate cookie. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1002572.jpg,12,322,7,3.6,44.2,2.1,23.7,16.7,10.0,0.0358,0.0162,0.0018,0.0367,0.1291,0.2697,"2 cups semisweet chocolate chips #1 ⅔ cups all-purpose flour #1 ½ teaspoons baking soda #¼ teaspoon salt #½ cup butter, softened #½ cup white sugar #½ teaspoon vanilla extract #¼ cup corn syrup #1 egg "
16,Soft and Chewy Peanut Butter Cookies,10716,These cookies are incredible... and they always turn out! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5590057.jpg,18,350.4,434,4.1,42.4,1.2,30.2,18.4,8.3,0.0581,0.0286,0.0012,0.027800000000000002,0.1434,0.222,"2 cups all-purpose flour #½ teaspoon baking soda #¼ teaspoon salt #1 ¼ cups packed brown sugar #1 ¼ cups white sugar #1 cup butter, softened #3 eggs #1 cup creamy peanut butter #2 teaspoons vanilla extract "
17,Nut Cookie Tartlets,10717,Small pie like cookies with a nut filling. Mini muffin tins may be used. These can also be frozen ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1095017.jpg,20,245.2,7,4.2,22.5,0.7,12.0,16.4,8.2,0.0431,0.0254,0.001,0.013800000000000002,0.0669,0.09670000000000001,2 cups all-purpose flour #2 (3 ounce) packages cream cheese #1 cup butter #6 tablespoons white sugar #1 ½ teaspoons vanilla extract #1 egg #¾ cup packed brown sugar #1 cup chopped walnuts 
18,Chinese Chews II,10718,"If you store these in the freezer, do not dust with confectioners' sugar until thawed and at room temperature. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F978733.jpg,12,435.4,22,4.5,50.1,1.5,32.4,24.6,11.7,0.1027,0.0495,0.0018,0.0268,0.1411,0.1494,"1 cup butter, softened #2 cups all-purpose flour #4 tablespoons white sugar #4 eggs #1 ½ cups packed brown sugar #1 cup chopped walnuts #½ cup flaked coconut "
19,Apricot - Date Bars,10719,A moist type bar cookie. Delicious! ,0,24,205.1,2,5.0,34.5,1.9,20.8,7.0,1.7,0.0,0.018699999999999998,0.0011,0.0172,0.16469999999999999,0.0565,"1 cup dates, pitted and chopped #1 ¾ cups drained stewed apricots #½ cup white sugar #2 tablespoons apricot nectar #¾ cup shortening, melted #1 cup packed brown sugar #2 cups all-purpose flour #1 teaspoon baking soda #2 cups quick cooking oats #1 teaspoon vanilla extract "
20,George's Fruit Cookies,10720,A man named George gave my mother this recipe when he was eating lunch one day while putting in a new furnace over 50 years ago! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F37589.jpg,24,263.2,1,4.0,35.4,1.2,17.2,12.6,2.7,0.0233,0.019600000000000003,0.0013,0.0192,0.129,0.11220000000000001,"1 cup shortening #1 ½ cups white sugar #3 eggs #2 tablespoons molasses #1 cup chopped walnuts #1 (8 ounce) can fruit cocktail, drained #1 cup raisins #1 teaspoon vanilla extract #1 teaspoon ground cloves #1 teaspoon ground cinnamon #1 teaspoon baking soda #3 tablespoons hot water #½ teaspoon salt #3 ½ cups sifted all-purpose flour "
21,Mrs. Sigg's Peanut Butter Cookies,10721,"My husband loves all of my cookie recipes, but this one is his all time favorite!! Very rich, and full of peanut butter flavor. When I bake these, the cookie jar empties out really fast! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1138674.jpg,48,128.8,618,4.6,14.7,0.5,9.2,7.1,2.4,0.0128,0.0088,0.0005,0.0104,0.0515,0.1173,"½ cup butter, softened #½ cup butter flavored shortening #1 cup white sugar #1 cup packed brown sugar #2 eggs #1 cup creamy peanut butter #1 teaspoon vanilla extract #2 ½ cups all-purpose flour #1 teaspoon baking soda #1 teaspoon salt "
22,Amish Sugar Cookies,10722,"This cookie is a very soft sugar cookie that is made with a batter rather than a dough, but is really good. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4646288.jpg,72,85.4,63,3.8,9.7,0.2,4.4,4.8,0.7,0.0053,0.0095,0.0004,0.0021000000000000003,0.0146,0.0541,1 ½ cups vegetable oil #1 ½ cups white sugar #2 eggs #4 cups all-purpose flour #1 teaspoon baking soda #1 teaspoon baking powder #1 cup buttermilk #¾ teaspoon salt #¾ teaspoon vanilla extract 
23,Chinese Restaurant Almond Cookies,10723,"It's been said that the lard is what produces the traditional taste. However, if desired, butter or margarine may be substituted for very satisfactory results. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2054926.jpg,48,89.4,138,4.5,9.9,0.3,4.2,5.1,1.8,0.0079,0.0047,0.0004,0.005,0.0179,0.0389,2 ¾ cups sifted all-purpose flour #1 cup white sugar #½ teaspoon baking soda #½ teaspoon salt #1 cup lard #1 egg #1 teaspoon almond extract #48 almonds 
24,Sandtarts II,10724,Refrigerator sugar cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1061145.jpg,48,141,3,4.8,16.3,0.3,8.4,8.0,4.9,0.0281,0.005,0.0005,0.0027,0.016399999999999998,0.0304,2 cups white sugar #2 cups unsalted butter #2 eggs #1 teaspoon baking soda #4 cups all-purpose flour 
25,Three Hundred Chocolate Chip Cookies,10725,"Basic chocolate chip cookie recipe, which makes 1 dozen ice cream scoop size cookies, multiplied by 25 (thank you, cooking program for doing the math!) ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8098256.jpg,150,483.4,27,4.4,75.7,2.5,50.0,19.8,11.8,0.0581,0.0365,0.0026,0.0421,0.1751,0.2625,12 ½ cups white sugar #12 ½ cups packed brown sugar #8 ⅓ cups butter #25 eggs #⅓ cup vanilla extract #¼ cup baking soda #36 ⅓ cups all-purpose flour #1 ½ tablespoons salt #9 ⅓ pounds semisweet chocolate chips 
26,Rosies,10726,"Yup, tomato soup. ",0,18,312.6,5,3.4,38.4,2.5,20.9,17.1,3.5,0.0103,0.0365,0.0015,0.0289,0.1703,0.1451,1 ¼ cups all-purpose flour #½ teaspoon baking soda #1 teaspoon baking powder #2 teaspoons ground cinnamon #½ teaspoon ground cloves #1 cup shortening #1 ⅓ cups white sugar #1 egg #1 cup condensed tomato soup #2 ½ cups rolled oats #1 cup raisins #1 cup chopped pecans 
27,Cranberry Oatmeal Cookies,10727,A crispy chewy cookie my mom used to make when I lived in Oregon. Dried cranberries are also divine in this. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4580686.jpg,24,141.3,50,3.5,16.0,2.0,6.5,8.0,3.5,0.0282,0.0176,0.0007,0.0237,0.0853,0.1212,10 tablespoons butter #⅔ cup packed dark brown sugar #1 teaspoon vanilla extract #2 eggs #1 ½ teaspoons baking soda #1 pinch salt #1 ⅔ cups whole wheat flour #1 cup rolled oats #2 cups chopped cranberries #¾ cup chopped walnuts 
28,Brown Sugar Brownies,10728,"For Chocolate Brown Sugar Brownies, stir 1 cup semisweet chocolate chips into the batter along with the nuts. Bake in lightly greased pan 13 x 9 x 2 inches for 30 minutes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F881417.jpg,20,136.3,205,4.3,17.7,0.4,10.8,6.8,3.2,0.0215,0.0295,0.0006,0.0079,0.0415,0.122,"1 ⅓ cups sifted all-purpose flour #1 teaspoon baking powder #½ teaspoon salt #1 cup packed brown sugar #½ cup butter, softened #1 egg #1 teaspoon vanilla extract #½ cup chopped walnuts "
29,Strudel Roll Cookies,10729,This recipe is from Israel. ,0,18,277.2,2,4.0,31.3,2.5,9.8,15.5,6.4,0.016800000000000002,0.1044,0.0025,0.045899999999999996,0.1574,0.0869,3 cups all-purpose flour #7 tablespoons butter #⅞ cup sour cream #¼ teaspoon salt #5 tablespoons any flavor fruit jam #⅝ cup raisins #1 ⅛ cups flaked coconut #¾ cup chopped walnuts #1 cup sesame seeds #⅓ cup confectioners' sugar for decoration 
30,Vanille Kipferl II,10730,"The vanille kipferl originated in Austria, and they are also very popular in Switzerland and Germany. The kipferl become even yummier after 2 to 3 days...but only for those who can resist long enough. If desired, the two ends of the kipferl can be dipped in warm chocolate and then left to cool. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2733304.jpg,30,109,20,4.4,12.2,0.9,3.8,5.9,2.0,0.013300000000000001,0.0177,0.0007,0.0185,0.0557,0.003,2 ⅛ cups all-purpose flour #1 pinch salt #7 tablespoons unsalted butter #½ cup confectioners' sugar #1 egg #3 teaspoons vanilla sugar #1 ¼ cups ground almonds #6 tablespoons confectioners' sugar #1 ½ teaspoons vanilla sugar 
31,Spitzbuben,10731,This is a typical Swiss recipe. You can buy the spitzbuben in any bakery here in Switzerland. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4779147.jpg,30,160.2,14,4.5,22.8,0.5,10.4,7.0,4.4,0.0183,0.0062,0.0007,0.0036,0.026,0.0546,"1 ⅛ cups butter #1 cup confectioners' sugar #2 teaspoons vanilla sugar #1 pinch salt #1 egg white #3 ⅛ cups all-purpose flour #1 cup fruit preserves, any flavor #⅓ cup confectioners' sugar for decoration "
32,Jumbles,10732,This are a squiggly shaped cookies which make a treat for any time. ,0,6,245.7,2,4.0,30.2,1.6,8.8,12.1,5.3,0.0358,0.1158,0.0017,0.0263,0.0963,0.4077,"¼ cup butter, softened #¼ cup white sugar #½ egg #1.313 cups self-rising flour #1 teaspoon lemon zest #.313 cup ground almonds "
33,Anzac Biscuits II,10733,"I lived in Australia for a few years. Very good, simple cookie. ",0,9,286.1,8,3.7,41.8,2.4,14.7,11.6,6.7,0.027100000000000003,0.016,0.0016,0.0305,0.0911,0.2154,2 ⅛ cups rolled oats #⅝ cup white sugar #½ cup butter #1 tablespoon golden syrup #1 teaspoon baking soda #4 teaspoons boiling water #1 ¼ cups all-purpose flour 
34,Ginger Snaps I,10734,Rolled ginger snaps. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F28025.jpg,18,226.7,12,2.9,35.3,0.6,15.7,8.8,2.2,0.0,0.041,0.0019,0.0492,0.2932,0.1364,3 cups all-purpose flour #1 tablespoon ground ginger #1 teaspoon salt #¾ cup shortening #½ cup white sugar #1 cup molasses 
35,Worm Cookies,10735,This is a fun and easy recipe that is good to do for April Fool's Day. ,0,24,122.3,2,2.0,18.6,0.6,11.9,4.4,1.5,0.0022,0.0,0.0005,0.0,0.0,0.0675,1 (18 ounce) package refrigerated chocolate cookie dough #24 gummi worms 
36,Sugar Cookies VII,10736,This is my family's recipe for sugar cookies. I have yet to find one like it. The dough can be frozen to use later. I have rolled them out or dropped them. They are best rolled out. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F16404.jpg,18,264.9,51,3.7,38.2,0.6,22.4,11.3,6.8,0.0581,0.0109,0.0011,0.005900000000000001,0.0373,0.2839,1 cup butter #2 cups white sugar #3 eggs #1 teaspoon baking soda #3 cups all-purpose flour #1 teaspoon salt #1 teaspoon vanilla extract 
37,Irish Ginger Snaps,10737,I really liked these as a child and my family loves them now. Easy to make and tasty. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F195299.jpg,36,87,97,4.1,11.0,0.2,5.6,4.5,1.1,0.0052,0.0029,0.0004,0.002,0.011,0.0359,1 cup white sugar #1 egg #¼ teaspoon salt #¾ cup shortening #2 cups all-purpose flour #½ teaspoon baking soda #1 teaspoon ground cloves #1 teaspoon ground ginger #1 teaspoon ground cinnamon 
38,Snickerdoodles IV,10738,Cinnamon cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5848391.jpg,24,186.4,118,4.5,24.9,0.5,14.6,9.1,2.3,0.0155,0.0063,0.0007,0.0035,0.0619,0.1071,1 cup shortening #1 ½ cups white sugar #2 eggs #2 ½ cups all-purpose flour #2 teaspoons cream of tartar #1 teaspoon baking soda #½ teaspoon salt #¼ cup white sugar #2 teaspoons ground cinnamon 
39,Cream Cheese Brownies III,10739,"Rich, marbled brownies. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F123762.jpg,20,152.3,97,4.3,16.7,0.7,13.1,9.2,4.3,0.0402,0.019100000000000002,0.0006,0.012,0.0489,0.0858,"4 (1 ounce) squares German sweet chocolate #5 tablespoons butter #1 (3 ounce) package cream cheese, softened #¼ cup white sugar #3 eggs #1 tablespoon all-purpose flour #½ teaspoon vanilla extract #¾ cup white sugar #½ teaspoon baking powder #¼ teaspoon salt #½ cup all-purpose flour #½ cup chopped pecans #1 teaspoon vanilla extract "
40,Pumpkin Chocolate Chip Cookies III,10740,"If you like pumpkin pie and chocolate, you'll love these cookies. I think they taste best when they are cold from the refrigerator. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9413305.jpg,24,202.4,1370,4.5,26.6,1.7,16.5,10.7,3.3,0.0078,0.0368,0.0012,0.0251,0.0987,0.1709,1 cup canned pumpkin #1 cup white sugar #½ cup vegetable oil #1 egg #2 cups all-purpose flour #2 teaspoons baking powder #2 teaspoons ground cinnamon #½ teaspoon salt #1 teaspoon baking soda #1 teaspoon milk #1 tablespoon vanilla extract #2 cups semisweet chocolate chips #½ cup chopped walnuts (Optional)
41,Peanut Butter Kisses II,10741,Peanut butter cookies with chocolate kisses in the center. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F419290.jpg,24,158,21,3.1,18.1,1.0,11.4,8.7,3.0,0.0176,0.025,0.0004,0.022699999999999998,0.1119,0.0629,"1 cup creamy peanut butter #1 ¼ cups white sugar #2 eggs #48 milk chocolate candy kisses, unwrapped "
42,English Snaps,10742,A Welsh friend passed this recipe on to me. Vinegar adds a very faintly sour taste that enhances this cookie. ,0,72,65.1,1,3.3,9.2,0.2,2.8,3.0,0.7,0.0026,0.0016,0.0003,0.0013,0.006900000000000001,0.027399999999999997,3 cups all-purpose flour #1 ½ teaspoons baking soda #1 teaspoon ground cinnamon #¼ teaspoon ground cloves #1 cup white sugar #1 egg #¾ cup corn syrup #1 ½ teaspoons cider vinegar #1 cup shortening 
43,Starlight Mint Surprise Cookies,10743,Cookies filled with mint chocolate candy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6157678.jpg,96,93.3,16,4.9,13.0,0.5,9.0,4.4,2.1,0.009,0.0058,0.0003,0.0083,0.0313,0.040799999999999996,"3 cups all-purpose flour #1 teaspoon baking soda #½ teaspoon salt #1 cup white sugar #1 cup butter, softened #½ cup packed brown sugar #2 eggs #1 teaspoon vanilla extract #100 chocolate mint wafer candies #100 walnut halves "
44,Ginger Snaps II,10744,These cookies are no fail and taste so good! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F255683.jpg,18,186.9,166,4.7,25.3,0.5,13.7,9.0,2.2,0.0103,0.0144,0.0009,0.0147,0.0874,0.21030000000000001,¾ cup shortening #1 cup white sugar #¼ cup light molasses #1 egg #2 cups all-purpose flour #1 teaspoon ground ginger #1 teaspoon ground cinnamon #2 teaspoons baking soda #½ teaspoon salt 
45,No Bake Cookies III,10745,Easy peanut butter cocoa flavored cookies without turning on the oven. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fb1c7c14e08ca131fa33c62d0920dce60%2F165076441716507643645118257391752676672178.jpg,24,172.5,1729,4.6,25.2,1.6,17.6,7.3,1.4,0.0004,0.016,0.0006,0.0263,0.092,0.0713,2 cups white sugar #3 tablespoons unsweetened cocoa powder #½ cup margarine #½ cup milk #1 pinch salt #3 cups quick cooking oats #½ cup peanut butter #1 teaspoon vanilla extract 
46,Sugar Cookies IX,10746,"Drop cookie style sugar cookies, perfect for impatient bakers! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F379179.jpg,18,267.9,78,4.2,39.3,0.6,23.2,11.0,6.7,0.047799999999999995,0.027100000000000003,0.0012,0.0068,0.0514,0.1975,1 cup butter #1 cup packed brown sugar #1 cup white sugar #2 eggs #2 tablespoons vanilla extract #3 cups all-purpose flour #½ teaspoon salt #½ teaspoon baking soda #½ teaspoon baking powder 
47,Coconut Washboards,10747,These have been around forever! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F631988.jpg,36,97.6,3,3.0,12.8,0.5,7.0,4.8,3.2,0.015300000000000001,0.0141,0.0004,0.0038,0.0288,0.0571,2 cups all-purpose flour #¾ teaspoon baking powder #¼ teaspoon ground cinnamon #¼ teaspoon ground nutmeg #⅛ teaspoon salt #1 egg #1 teaspoon vanilla extract #½ teaspoon almond extract #1 ⅓ cups flaked coconut #¾ cup butter #1 cup packed brown sugar 
48,Cream Cheese Cookies IV,10748,This is a quick and easy cream cheese cookie. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7289086.jpg,36,96.6,115,4.3,11.4,0.2,6.2,5.2,2.5,0.0162,0.0253,0.0003,0.0019,0.0201,0.1221,"¼ cup butter, softened #1 (8 ounce) package cream cheese #1 egg yolk #¼ teaspoon vanilla extract #1 (18.25 ounce) package yellow cake mix "
