,name,id,calories,sugars,fat,saturated fat,sodium
82,Rhubarb Stir Cake,7482,308,33.0,8.6,5.2,0.2549
83,Rivel Kuchen,7483,199,12.5,5.1,1.9,0.1512
84,Tunnel of Fudge Cake III,7484,692,48.0,45.2,18.7,0.2697
85,Bee Sting Cake (Bienenstich) I,7485,281,17.0,14.5,8.1,0.0654
86,Decorator Frosting I,7486,318,41.2,17.2,4.3,0.0025
87,Honey Cake I,7487,164,18.0,4.0,0.7,0.15419999999999998
88,White Cake Frosting I,7488,215,31.3,10.3,2.6,0.019899999999999998
89,Harvey Wallbanger Cake,7489,390,37.2,15.9,2.5,0.42460000000000003
90,Eggless Milkless Butterless Cake,7490,197,23.9,2.4,0.6,0.2442
91,Fabulously Sweet Pear Cake,7491,451,35.8,22.4,2.8,0.2784
92,Gooey Butter Cake II,7492,247,29.0,10.2,5.1,0.2053
93,Buttermilk Pound Cake I,7493,365,29.6,16.5,4.2,0.1013
94,Zucchini Cake I,7494,794,70.5,43.7,13.1,0.5288999999999999
95,Peanut Butter Cake II,7495,696,63.1,38.7,16.1,0.5506
96,Peanut Butter Frosting,7496,280,30.9,15.7,6.5,0.1171
97,Sachertorte,7497,417,46.4,21.4,12.3,0.1182
98,Chocolate Chip Date Nut Cake,7498,203,18.8,10.0,1.9,0.1066
99,Zucchini Cake II,7499,211,12.9,13.1,1.7,0.2169
