,name,id,calories,sugars,fat,saturated fat,sodium
44,Barbadian Plain Cake,7544,533,27.3,33.5,20.5,0.4415
45,Orange Nut Raisin Cake,7545,388,29.8,20.4,10.6,0.243
46,Cheesecake Supreme,7546,610,41.1,42.1,25.1,0.3994
47,Honey Bun Cake I,7547,251,25.3,12.3,2.8,0.1611
48,Dr Pepper® Cake,7548,323,28.6,16.9,8.0,0.1807
49,Amaretto Cheesecake I,7549,417,29.3,26.2,15.6,0.3143
50,Pineapple Cake II,7550,181,20.6,6.7,4.0,0.1536
51,Buttery Milk Syrup,7551,149,9.4,12.3,7.8,0.09290000000000001
52,Paris-Brest,7552,166,1.4,13.1,7.2,0.071
53,Vanilla Pastry Cream,7553,127,11.4,6.9,3.7,0.0341
54,Banana Butter Icing,7554,185,36.0,4.3,2.7,0.030199999999999998
55,Creamy Frosting,7555,173,14.1,12.6,8.0,0.09390000000000001
56,Lemon Cream Cheese Frosting,7556,236,39.3,8.3,5.2,0.0665
57,Seven Minute Frosting I,7557,103,25.3,0.0,0.0,0.009800000000000001
58,Marshmallow Icing,7558,116,27.7,0.0,0.0,0.013300000000000001
59,Seafoam Icing,7559,111,27.0,0.0,0.0,0.0177
60,Poppy Seed Chiffon,7560,298,23.0,12.9,2.2,0.3125
61,Caramel Frosting III,7561,57,10.9,1.5,1.0,0.027800000000000002
62,Cone Cupcakes,7562,126,9.0,4.7,2.7,0.1168
63,Graduation Cake,7563,585,71.5,19.8,8.0,0.45230000000000004
64,Sour Cream Mocha Cake,7564,466,48.8,23.7,8.0,0.1965
65,Too Much Chocolate Cake,7565,600,43.5,38.6,12.8,0.5504
66,Orange Sunshine Cake,7566,156,14.7,7.7,2.9,0.1835
67,Rainbow Cake,7567,91,12.5,1.4,0.7,0.0682
68,No-Bake Popcorn Cake,7568,410,34.4,23.4,12.5,0.2368
69,Hummingbird Cake I,7569,481,34.0,26.7,3.4,0.1889
70,Battenburg Cake,7570,646,59.2,31.6,11.4,0.2088
71,Groom's Cake,7571,431,50.9,9.7,5.5,0.1303
72,Bridal Shower Cake,7572,568,51.8,18.3,11.4,0.49910000000000004
73,Easter Party Cake,7573,466,47.1,19.4,11.6,0.2091
74,White Wedding Cake,7574,145,12.5,4.4,1.2,0.16469999999999999
75,Ornamental Icing,7575,349,73.8,5.8,3.6,0.1066
76,Pie Cake,7576,316,16.9,17.5,2.3,0.21719999999999998
77,Lemon Sponge Cake I,7577,130,17.2,1.5,0.5,0.1584
78,Mocha Icing,7578,184,29.5,7.1,3.6,0.0616
79,Apricot Filling and Frosting for Angel Food Cakes,7579,149,18.6,7.4,4.6,0.0589
80,Snowy Boiled Icing,7580,106,26.7,0.0,0.0,0.0074
81,Anniversary Cake,7581,357,31.3,12.5,3.4,0.3561
82,Lemon Orange Filling,7582,143,19.2,5.5,3.1,0.040600000000000004
83,Tomato Soup Cake I,7583,169,19.2,4.6,2.6,0.43860000000000005
84,Pistachio Cake II,7584,295,27.9,13.7,2.2,0.36810000000000004
85,Toffee Bar Coffee Cake,7585,176,16.1,7.6,3.8,0.0851
86,Amaretto Cheesecake II,7586,760,44.1,57.4,36.1,0.4615
87,Irish Cream Cheesecake,7587,476,29.4,32.8,19.7,0.2727
88,Spiced Banana Cake,7588,282,28.7,10.4,6.1,0.22540000000000002
89,Allspice Cream Cheese Frosting,7589,274,47.2,9.2,5.8,0.0706
90,Genoise,7590,151,12.8,4.4,2.1,0.0287
91,Aunt Johnnie's Pound Cake,7591,544,42.9,26.7,12.8,0.1675
92,Sour Cream Coffee Cake II,7592,428,29.6,25.2,12.0,0.3349
93,Yellow Pound Cake,7593,556,38.9,29.6,17.7,0.2311
94,White Velvet Cake I,7594,262,22.9,12.7,8.4,0.1782
95,Absolutely Delicious 'Scratch' Cake!,7595,222,18.4,10.7,6.3,0.21059999999999998
96,Whipped Cream Icing I,7596,96,3.0,8.8,5.5,0.0105
97,Cream Cheese Pound Cake II,7597,602,58.6,28.5,17.2,0.2876
98,Peanut Butter and Chocolate Candy Cake,7598,243,24.8,10.6,4.1,0.1056
99,Honey Comb Coffee Cake,7599,241,14.3,14.9,7.8,0.07429999999999999
