,name,id,calories,sugars,fat,saturated fat,sodium
50,Sophie's Zucchini Bread,6950,248,17.2,13.1,1.7,0.1651
51,Abby's Super Zucchini Loaf,6951,297,18.5,17.7,2.2,0.2861
52,Butter Tart Muffins,6952,295,27.9,12.1,5.6,0.2595
53,Hot Water Cornbread,6953,95,0.8,2.9,0.6,0.3956
54,Maple Twists,6954,195,20.4,6.3,1.8,0.3375
55,Mama D's Italian Bread,6955,90,0.2,0.3,0.0,0.19440000000000002
56,Pepperoni-filled Bread,6956,350,1.9,25.2,8.0,0.7367999999999999
57,Banana Chip Muffins I,6957,198,14.8,7.4,2.1,0.228
58,Cinnamon Buns,6958,198,14.5,6.7,3.1,0.5446
59,Mustard Wheat Rye Sandwich Bread,6959,163,1.5,2.7,0.4,0.2523
60,Dr. Michael's Yeasted Cornbread,6960,77,4.1,4.2,1.2,0.2102
61,The Best Pizza Crust,6961,78,1.2,1.0,0.2,0.1666
62,Seven Grain Bread I,6962,142,2.7,2.0,0.3,0.31189999999999996
63,Good 100% Whole Wheat Bread,6963,124,2.2,1.9,0.3,0.31360000000000005
64,Persimmon Bread II,6964,292,25.2,13.4,1.8,0.26239999999999997
65,Peanut Butter Sandwich Loaf,6965,209,8.1,9.1,2.1,0.3152
66,Soft Pretzels II,6966,184,0.5,1.3,0.3,1.064
67,Mincemeat Quick Bread,6967,245,26.8,6.4,1.5,0.3197
68,Poppy Seed Rolls,6968,343,15.3,21.5,6.8,0.1694
69,Peach Bread,6969,238,19.0,11.5,1.6,0.1797
70,Butterfly Buns,6970,198,19.0,8.3,1.6,0.22669999999999998
71,Honey Of An Oatmeal Bread,6971,170,7.1,2.2,0.3,0.234
72,Buttermilk Bread II,6972,49,2.9,3.9,0.7,0.2803
73,Poppy Seed Loaf,6973,212,8.1,7.5,1.5,0.1162
74,Irish Bannock,6974,189,10.7,3.5,2.0,0.30839999999999995
75,Swedish Limpu Bread,6975,172,4.6,2.0,0.3,0.2021
76,Hot Water Cornmeal Bread,6976,167,1.8,2.0,0.3,0.21969999999999998
77,Cracklin' Bread I,6977,226,8.3,5.9,1.8,0.609
78,Sausage Cornbread Bake,6978,658,4.6,47.1,18.9,1.2638
79,Bread Bowls I,6979,230,3.4,1.3,0.2,1.1816
80,Crusty White Bread,6980,142,1.1,1.7,0.4,0.30639999999999995
81,Zeppoli,6981,103,1.1,6.0,0.8,0.001
82,Peanut Butter Bread I,6982,209,5.5,6.1,1.3,0.36510000000000004
83,Garlic Bread,6983,175,2.7,3.7,0.7,0.3324
84,Banana Sour Cream Bread,6984,263,23.2,10.4,5.0,0.1998
85,Sourdough Starter III,6985,425,2.7,1.1,0.2,0.0114
86,Holiday Pumpkin Bread,6986,209,19.6,9.0,1.2,0.24980000000000002
87,Sourdough Rye,6987,81,0.9,0.9,0.1,0.2454
88,Hungarian Braided White Bread,6988,245,4.1,3.2,1.1,0.4198
89,Banana Nut Muffins,6989,171,14.9,5.2,0.6,0.1212
90,Sarah's Banana Bread Muffins,6990,270,20.4,11.5,1.5,0.2084
91,Easy Focaccia,6991,127,0.9,3.3,0.6,0.3211
92,Cheese Biscuits I,6992,161,1.8,7.7,4.7,0.567
93,Cathy's Banana Bread,6993,200,18.6,6.6,2.6,0.19519999999999998
94,Rice Bread (Pirog),6994,288,14.1,8.0,2.4,0.09409999999999999
95,Braided Egg Bread,6995,117,2.1,2.6,1.3,0.0995
96,No-Knead Cinnamon Rolls,6996,295,23.0,9.4,4.5,0.2024
97,Low-Salt White Bread,6997,150,1.2,1.8,0.2,0.0979
98,Pumpkin Rolls I,6998,152,1.8,4.9,2.9,0.2003
99,Quick Bread Mix,6999,188,20.1,2.2,0.3,0.4588
