,name,id,calories,sugars,fat,saturated fat,sodium
39,Ponczki,7139,124,3.6,5.5,1.4,0.062299999999999994
40,Country Seed Bread,7140,74,2.6,3.8,0.3,0.1173
41,Banana Nut Bread II,7141,347,22.9,14.6,2.5,0.5614
42,Italian Cheese Bread,7142,37,2.2,2.1,1.1,0.3379
43,Slovak Nut Rolls,7143,263,8.9,14.2,3.3,0.11
44,Bread Machine Spelt Bread,7144,118,2.7,1.3,0.1,0.302
45,Sausage Bread,7145,417,1.6,31.5,12.5,0.8817
46,Cheddar Bay Biscuits,7146,139,1.0,6.3,3.8,0.5505
47,Tarradls (Italian Pepper Rings),7147,248,0.4,12.4,1.5,0.2918
48,Sticky Buns II,7148,256,23.4,9.4,1.8,0.4729
49,French Brioche,7149,218,3.5,11.1,6.4,0.0849
50,Golden Cake Batter Bread,7150,246,8.3,7.9,1.6,0.2595
51,Blueberry Orange Bread,7151,202,16.0,5.1,1.1,0.3871
52,Pan Dulce,7152,331,13.2,9.9,2.2,0.2753
53,Honey and Flaxseed Bread,7153,174,5.8,4.9,0.4,0.24230000000000002
54,Creamy Banana Bread,7154,289,19.4,15.1,4.6,0.21280000000000002
55,Whole Wheat Banana Nut Bread,7155,218,14.2,10.5,1.4,0.21530000000000002
56,San Francisco Sourdough Bread,7156,145,2.6,2.0,0.5,0.2666
57,Fougasse,7157,120,0.1,3.0,0.4,0.5288999999999999
58,Strawnana Bread,7158,258,18.5,13.4,1.8,0.11320000000000001
59,Morning Glory Muffins I,7159,194,23.1,4.2,0.6,0.1749
60,Herman Sourdough Starter,7160,382,34.2,1.9,0.9,0.0286
61,Herman Biscuits,7161,79,0.0,4.7,0.6,0.1561
62,Herman Coffee Cake,7162,407,40.1,20.8,3.0,0.26339999999999997
63,Favorite Banana Blueberry Quick Bread,7163,278,19.9,13.1,2.8,0.1658
64,Honey Bran Muffins,7164,255,29.9,7.1,1.2,0.308
65,Welsh Bread,7165,203,12.2,5.7,1.2,0.156
66,Cherry Vanilla Chip Muffins,7166,452,13.3,12.2,5.3,0.2531
67,Chocolate Zucchini Muffins,7167,217,17.0,10.1,1.5,0.1698
68,Orange Pull-Aparts,7168,132,11.1,3.8,1.8,0.15059999999999998
69,Buttermilk Honey Wheat Bread,7169,156,5.9,2.4,0.5,0.2799
70,Herman Cinnamon Rolls,7170,218,14.4,7.5,1.3,0.29710000000000003
71,Herman Dinner Rolls,7171,89,0.0,3.6,0.5,0.0008
72,Six Week Bran Muffins,7172,106,9.5,3.4,0.9,0.1499
73,Schlotsky's Bread,7173,19,1.8,0.4,0.2,0.1298
74,Navajo Fry Bread I,7174,543,7.9,34.2,13.3,1.0695
75,Banana Chai Bread,7175,164,14.3,2.9,1.5,0.2626
76,"Soft, Moist and Gooey Cinnamon Buns",7176,165,19.9,8.9,5.1,0.1426
77,Bread Pudding II,7177,165,19.2,4.8,2.3,0.1396
78,Bread Machine Bagels,7178,50,7.4,1.3,0.1,0.4044
79,Beignets,7179,543,15.8,17.7,4.0,0.2766
80,Sourdough Pancakes,7180,160,11.0,3.9,0.8,0.8327
81,Jelly Doughnuts,7181,139,11.6,9.2,1.4,0.123
82,Old-Fashioned Sally Lunn Muffins,7182,146,5.2,5.3,1.5,0.2334
83,Norwegian Flat Bread,7183,142,0.8,5.1,0.7,0.21880000000000002
84,Easy Biscuit Mixture,7184,351,2.2,17.6,4.4,0.6824
85,Gluten-Free White Bread for Bread Machines,7185,242,8.1,6.7,1.3,0.2748
86,Chocolate Apple Bread,7186,297,22.4,14.0,2.7,0.2867
87,Coconut Muffins,7187,107,3.4,6.6,3.9,0.039799999999999995
88,Zucchini Pineapple Bread II,7188,260,20.5,13.2,1.7,0.18009999999999998
89,Pizza Crust for Bread Machine,7189,86,0.2,1.0,0.1,0.1953
90,Spinach Bread,7190,121,1.0,2.5,1.0,0.18359999999999999
91,Jo Jo's Favorite Banana Muffins,7191,160,13.0,5.8,1.1,0.236
92,Real Southern Cornbread,7192,369,4.3,22.0,4.0,0.6209
93,Herb Biscuits,7193,238,3.1,17.2,8.8,0.5021
94,Cheese Biscuits II,7194,376,3.1,22.2,7.3,0.5244
95,Zucchini Bread V,7195,255,18.8,13.2,1.7,0.1165
96,Lefse I,7196,221,2.5,8.2,2.5,0.172
97,Broccoli and Four Cheese Calzones,7197,209,0.9,17.8,5.6,0.529
98,"Broccoli, Pepperoni and Three Cheese Calzones",7198,732,2.8,36.2,11.5,1.6602000000000001
99,Prosciutto Filling for Calzones,7199,233,0.5,14.6,8.1,0.386
