,name,id,calories,sugars,fat,saturated fat,sodium
61,Chocolate Graham Nut Cake,7961,133,15.9,6.2,2.0,0.09770000000000001
62,Apple Cake II,7962,325,16.0,19.8,8.6,0.30939999999999995
63,Moist Herman Coffee Cake,7963,204,18.4,10.4,2.9,0.1514
64,Fluffy Buttercream Frosting,7964,126,23.6,3.5,2.2,0.0304
65,Victory Chocolate Cake,7965,178,8.4,7.4,2.0,0.232
66,Guava Cake,7966,373,31.2,15.0,8.9,0.227
67,Coco-Cola Cake III,7967,341,40.1,15.5,7.9,0.14930000000000002
68,Peanut Crunch Cake,7968,306,21.1,17.5,5.5,0.2204
69,Jewish Apple Cake I,7969,394,33.7,17.5,2.5,0.1911
70,Best Ever Cheesecake,7970,360,14.8,26.7,16.3,0.2328
71,Chocolate Macaroon Cake,7971,630,76.2,24.1,12.5,0.4218
72,Joan's Fudge Icing,7972,431,55.2,20.7,7.7,0.1613
73,Overnight Coffee Cake,7973,177,17.8,7.3,3.6,0.1022
74,Chocolate Mousse Cheesecake,7974,454,26.4,34.7,20.7,0.1965
75,Lime Kissed Cheesecake,7975,612,30.1,43.2,26.3,0.5611
76,Eggnog Cheesecake,7976,550,28.3,36.3,19.4,0.3255
77,Heavenly Chipped Chocolate and Hazelnut Cheesecake,7977,638,36.6,43.0,21.6,0.2785
78,Bookbinder's Fabulous Cheesecake,7978,413,27.5,28.0,16.9,0.25739999999999996
79,Raisin Cheesecake,7979,146,16.8,4.2,2.6,0.1817
80,Southern Pecan Cheesecake,7980,512,34.1,35.0,16.0,0.26539999999999997
81,Hummingbird Cake III,7981,462,39.6,26.6,6.9,0.18159999999999998
82,Cherries in the Snow Cake I,7982,182,16.5,3.4,0.5,0.2731
83,French Fruitcake,7983,310,19.4,12.3,5.7,0.08929999999999999
84,Two Bowl Cake,7984,180,16.8,6.4,0.9,0.2024
85,Blueberry Buckle,7985,320,28.6,10.8,4.6,0.25939999999999996
86,Yellow Cake Made from Scratch,7986,139,13.1,5.2,1.4,0.18109999999999998
87,Peach Cobbler Dump Cake I,7987,155,16.3,6.4,2.8,0.171
88,Chocolate Chip Apple Cake,7988,396,37.3,18.3,10.9,0.2005
89,Fresh Apple Spice Cake,7989,532,47.6,20.3,12.0,0.37289999999999995
90,Turtles® Cheesecake,7990,671,35.3,44.1,20.8,0.36319999999999997
91,Chocolate Cream Frosting,7991,232,24.0,12.8,7.9,0.1802
92,Chocolate Mint Cake Squares,7992,588,63.5,27.5,16.6,0.2993
93,Saucy Cherry Cake,7993,193,25.3,5.2,0.8,0.1522
94,Coconut Poke Cake,7994,304,36.7,13.8,10.3,0.1995
95,Oreo® Cookie Cake,7995,312,22.7,20.0,11.7,0.2671
96,Fruit Cocktail Cake III,7996,189,16.8,5.8,3.4,0.222
97,Never Fail Applesauce Spice Cake,7997,448,48.5,20.4,8.5,0.25830000000000003
98,Italian Love Cake,7998,348,28.7,15.7,8.7,0.4284
99,Golden Raisin Cheesecake,7999,351,22.7,17.0,6.2,0.3327
