,name,id,calories,sugars,fat,saturated fat,sodium
38,Tomato Basil Soup II,25738,203,12.0,14.4,2.0,0.9292
39,Chickpea and Tomato Soup,25739,138,2.5,4.3,0.6,0.657
40,Meat Bones Tomato Soup,25740,428,2.3,25.2,8.8,1.084
41,Florentine Tomato Soup,25741,54,3.6,1.3,0.2,0.177
42,Tomato Soup II,25742,139,2.2,4.3,0.8,0.7973
43,Tomato Macaroni Soup,25743,230,9.2,9.7,3.0,0.2625
44,Easy Tomato Crab Soup,25744,242,5.7,16.4,7.5,0.5197999999999999
45,Tomato Bisque II,25745,420,20.8,28.5,17.8,1.2885
46,Tomato Basil Soup I,25746,73,3.8,3.6,0.5,0.136
47,French Onion Soup VIII,25747,253,5.8,10.1,5.0,0.6462
48,French Onion Soup IX,25748,213,6.1,7.2,4.1,1.0940999999999999
49,Florentine Caramelized Onion Soup,25749,528,18.7,11.2,1.8,0.4704
50,French Onion Soup X,25750,221,10.2,1.4,0.2,0.819
51,French Onion Soup XI,25751,507,9.5,29.0,17.1,0.9464
52,Hobart's Chicken and Red Bean Soup,25752,186,5.3,4.6,1.2,0.8879
53,Korean Bean Curd (Miso) Soup,25753,158,4.8,4.1,0.6,0.6407
54,Three Bean Soup,25754,209,1.4,3.6,0.5,0.29469999999999996
55,Best Bean Chili,25755,507,7.7,17.6,6.6,1.0487
56,Broccoli Spaghetti Soup,25756,306,2.3,14.8,1.9,0.21669999999999998
57,Angela's Asian-Inspired Chicken Noodle Soup,25757,218,1.3,6.7,1.6,0.287
58,Chicken Noodle Soup III,25758,384,4.1,15.9,3.2,0.060899999999999996
59,Steve's Chicken Noodle Soup,25759,276,2.7,6.6,1.3,0.593
60,Shrimp Noodle Soup,25760,159,4.2,2.9,0.4,1.7158
61,Pecan Filled Cookies,25761,98,6.0,4.8,2.2,0.0669
62,Spritz Cookies V,25762,83,2.8,5.2,3.3,0.0376
63,Applesauce Raisin Cookies II,25763,66,4.6,3.3,0.7,0.0324
64,Easy Chocolate Covered Coconut Macaroons,25764,152,9.1,10.4,8.6,0.0359
65,No Bake Cereal Bars,25765,350,25.4,18.2,4.9,0.1449
66,Grandma's Old Fashioned Tea Cakes,25766,188,14.7,8.3,5.0,0.1353
67,Best Ever Chocolate Cutout Cookies,25767,86,7.0,4.3,2.6,0.0502
68,Chocolate Pecan Biscotti,25768,106,5.6,5.9,2.8,0.0067
69,Chocolate Blossoms,25769,82,9.6,2.5,1.4,0.0965
70,Chocolate Coconut Mound Cookies,25770,109,9.4,3.4,2.1,0.09620000000000001
71,Yummy Chocolate Crinkle Cookies,25771,95,9.7,4.8,2.8,0.032600000000000004
72,Chocolate Fudgy Cookies,25772,124,10.7,6.0,3.1,0.0824
73,Oatmeal Chocolate Goodness Bars,25773,246,17.8,12.9,7.6,0.1651
74,Chocolate Pineapple Squares,25774,211,14.1,13.8,4.6,0.0734
75,Easy Bake Oven Cookie Mix,25775,42,2.9,2.0,0.5,0.0066
76,Easy Chocolate Cookies,25776,104,2.1,5.0,0.9,0.0958
77,Cookie Bowl,25777,120,9.1,4.7,2.4,0.10479999999999999
78,Chocolate Squares II,25778,118,5.6,9.2,4.2,0.0603
79,Chocolate Surprise,25779,125,13.5,4.9,2.7,0.0515
80,German Chocolate Cake Cookies,25780,215,19.0,11.6,3.6,0.19090000000000001
81,Gooey Marshmallow Chocolate Chip Cinnamon Cookies,25781,240,20.2,12.4,7.5,0.116
82,Milk Chocolate Florentine Cookies,25782,115,9.7,5.9,3.5,0.05
83,Yummy Chocolate Chip Cookies,25783,178,16.7,9.2,3.4,0.1157
84,Protein Peanut Butter Chocolate Chip Cookies,25784,225,18.7,10.3,4.9,0.2085
85,Peanut Butter Chocolate Chip Cookies IV,25785,166,12.9,8.4,3.1,0.19640000000000002
86,Coconut Date Balls,25786,87,13.7,1.8,1.3,0.044899999999999995
87,Coconut Macaroons III,25787,287,30.3,12.4,10.8,0.18680000000000002
88,Babe Ruth Bars II,25788,228,16.6,10.7,3.0,0.1139
89,Banana Bars,25789,172,19.4,7.0,1.9,0.13240000000000002
90,Butter Finger Bars,25790,407,27.9,24.9,7.2,0.193
91,Cherry Mash Bars,25791,286,20.7,16.5,6.4,0.1305
92,S'More Bars II,25792,230,12.9,16.3,9.5,0.1761
93,Cream Cheese Chocolate Chip Bars,25793,312,35.3,14.6,7.6,0.20980000000000001
94,Easy Granola Bars,25794,179,16.2,8.1,3.9,0.0378
95,Pay Check Bars,25795,341,19.2,17.9,10.3,0.186
96,Peach Cheesecake Bars,25796,94,5.1,4.9,3.0,0.061799999999999994
97,Granny Mabel's Best Bar Cookies,25797,309,16.5,16.3,9.9,0.2362
98,Raspberry Oat Bars,25798,163,16.0,6.2,3.7,0.14830000000000002
99,Finikia,25799,100,7.6,4.1,1.3,0.0353
