,name,id,calories,sugars,fat,saturated fat,sodium
52,Poppy Seed Bread II,6752,198,18.8,8.4,1.3,0.15309999999999999
53,Oatmeal Chocolate Chip Muffins,6753,345,20.8,20.4,4.2,0.3783
54,Lower Fat Banana Bread I,6754,169,13.5,4.9,1.0,0.2752
55,Sourdough Bread II,6755,117,1.0,0.9,0.3,0.2631
56,Parmesan Herb Bread,6756,131,1.4,2.1,0.6,0.2835
57,Simple Banana Bread,6757,237,19.4,5.2,0.8,0.18009999999999998
58,Unbelievable Rolls,6758,235,7.0,6.9,1.4,0.22590000000000002
59,Pecan Sticky Buns,6759,276,13.7,12.7,4.2,0.341
60,Challah I,6760,165,4.7,2.8,0.5,0.24130000000000001
61,Tasty Buns,6761,300,5.3,10.1,1.5,0.2042
62,Breakfast Muffins,6762,154,7.6,6.0,3.6,0.2474
63,Honey Wheat Bread II,6763,172,4.0,3.5,0.5,0.0984
64,Special Pumpkin Bread,6764,292,23.4,16.0,2.3,0.3018
65,4H Banana Bread,6765,265,19.5,11.5,1.9,0.2867
66,Oatmeal Blueberry Muffins,6766,156,7.8,6.1,1.1,0.2338
67,Lemon Bread,6767,261,25.7,10.8,2.3,0.1541
68,Instant Rolls,6768,79,3.7,3.0,0.6,0.1561
69,Basic Sweet Dough,6769,104,2.4,2.1,0.6,0.1027
70,Pumpkin Coconut Bread,6770,296,27.5,12.7,2.5,0.36510000000000004
71,Simple White Bread,6771,221,2.5,5.5,1.0,0.30860000000000004
72,Hazelnut Chocolate Chip Scones,6772,389,21.5,20.4,9.8,0.2743
73,Simple Whole Wheat Bread,6773,134,5.3,2.1,1.1,0.2071
74,Rye Beer Bread,6774,120,1.2,1.7,0.4,0.29510000000000003
75,Mrs. Kurtz's Banana Bread,6775,188,20.4,4.5,0.9,0.1899
76,Pizza Dough I,6776,112,0.9,2.1,0.3,0.15619999999999998
77,Banana Nut Bread I,6777,256,23.3,11.1,2.6,0.1318
78,Blue Ribbon Overnight Rolls,6778,138,4.7,4.7,2.7,0.1347
79,Cinnamon Raisin Bread I,6779,182,10.0,4.1,1.2,0.1149
80,Homemade Focaccia Bread,6780,193,0.5,6.5,1.0,0.201
81,Whole Wheat Bread I,6781,72,3.9,1.8,0.7,0.1951
82,Sourdough Drop Biscuits,6782,81,0.3,4.2,0.6,0.0881
83,Sourdough Starter II,6783,310,0.2,0.9,0.1,0.0028
84,Italian Herb Bread I,6784,37,1.1,3.0,0.7,0.32089999999999996
85,Milk and Honey Loaf,6785,146,3.9,3.0,1.7,0.14859999999999998
86,Crazay Bagels,6786,463,12.4,24.4,5.3,2.1370999999999998
87,Potato Bread II,6787,42,2.8,2.3,0.3,0.2512
88,Amish White Bread,6788,168,5.7,2.9,0.4,0.147
89,Cottage Cheese Bread I,6789,171,1.3,3.6,1.1,0.3236
90,Nana's Nut Bread,6790,219,16.4,6.3,1.2,0.08070000000000001
91,Irish Soda Bread II,6791,193,14.0,1.5,0.5,0.2235
92,Zucchini Bread III,6792,476,35.7,26.6,3.5,0.44360000000000005
93,Cinnamon Rolls I,6793,376,20.8,19.2,11.7,0.43710000000000004
94,Sweet Potato Pecan Waffles,6794,338,7.0,14.4,5.6,0.7533
95,Pumpkin Bread II,6795,280,25.8,11.9,1.7,0.2993
96,Cranberry Pumpkin Bread,6796,209,17.0,4.9,0.7,0.3195
97,Mom's Baking Powder Biscuits,6797,66,0.4,2.9,0.8,0.1268
98,Cornbread I,6798,91,1.6,3.0,0.8,0.4156
99,Honey Whole Wheat Bread,6799,180,5.3,3.5,0.5,0.07940000000000001
