,name,id,calories,sugars,fat,saturated fat,sodium
49,Yellow Chess Cake,8349,254,19.1,13.4,7.3,0.2271
50,Chantal's New York Cheesecake,8350,533,31.6,35.7,21.1,0.38039999999999996
51,Surprise Cake,8351,249,26.7,11.4,7.0,0.17909999999999998
52,Champagne Cake II,8352,282,50.9,5.6,4.1,0.0845
53,Elvis Presley Cake,8353,337,49.4,12.7,5.1,0.1966
54,Chocolate Pinwheel Cake,8354,497,36.8,29.4,10.5,0.5606
55,Pecan Pie Cake II,8355,244,24.1,10.2,4.3,0.1427
56,Aargau Carrot Cake,8356,192,21.2,8.5,0.9,0.0648
57,Amalgamation Cake II,8357,529,53.4,29.0,11.2,0.2518
58,Apple Cake IV,8358,248,20.6,13.3,1.8,0.1421
59,Cream Cheese Pineapple Frosting,8359,225,17.7,15.3,9.3,0.0752
60,Lemon Fiesta Cake,8360,389,35.3,16.4,9.9,0.3348
61,Sausage Cake,8361,586,59.2,22.8,6.4,0.4199
62,Potato Chocolate Torte,8362,574,39.2,31.0,14.8,0.2181
63,Coconut Coffee Liqueur Cake,8363,487,43.2,22.1,13.0,0.5328999999999999
64,Zucchini Chocolate Rum Cake,8364,432,43.7,18.2,8.4,0.44989999999999997
65,Harvest Loaf Cake,8365,334,25.7,17.7,8.1,0.5015
66,Wedding Cake Icing,8366,358,61.4,12.9,3.2,0.0735
67,Creamy Buttercream Frosting,8367,380,10.3,38.0,24.0,0.2256
68,Bakery Shop Icing,8368,238,20.7,17.1,7.9,0.0705
69,Oatmeal Cake III,8369,264,27.7,12.6,6.3,0.2754
70,Oreo™ Cookie Cake II,8370,185,20.7,6.0,1.6,0.205
71,Coconut Pecan Frosting I,8371,287,21.2,20.5,9.8,0.12140000000000001
72,Black Magic Cake,8372,155,17.3,5.5,1.0,0.2396
73,Food For The Gods II,8373,222,16.7,14.5,5.6,0.11320000000000001
74,Chocolate Macaroon Bundt Cake,8374,366,36.0,14.4,5.9,0.3439
75,Chocolate Glaze II,8375,95,20.7,1.2,0.7,0.009300000000000001
76,Chocolate Pound Cake II,8376,537,44.2,28.5,11.6,0.2246
77,Cake in a Jar,8377,279,28.0,7.5,1.1,0.42460000000000003
78,Strawberries and Cream Cake,8378,867,86.1,42.9,22.8,0.42669999999999997
79,Basic Cream Cheese Frosting,8379,292,39.3,14.3,9.0,0.11090000000000001
80,The Most Popular Cake in America Cake,8380,190,17.8,6.6,2.6,0.1006
81,Green Tomato Cake,8381,175,19.8,6.1,2.8,0.4049
82,Graham Cracker Cake III,8382,264,24.6,13.1,5.4,0.21009999999999998
83,Chocolate Decadence Cake I,8383,425,34.3,31.1,18.7,0.167
84,Cream Cheese Pound Cake III,8384,525,43.1,27.7,16.7,0.218
85,Italian Fresh Purple Grape Cake,8385,420,30.6,19.3,6.9,0.1231
86,Zucchini Cake V,8386,270,22.4,13.2,1.7,0.21730000000000002
87,Welfare Cake,8387,167,16.8,5.0,0.8,0.3413
88,Sour Cream Pound Cake,8388,312,30.2,13.3,7.8,0.1202
89,Wacky Cake VIII,8389,225,20.1,8.7,1.3,0.24309999999999998
90,Tunnel of Fudge Cake II,8390,659,44.3,40.9,14.9,0.2789
91,Best Chocolate Pound Cake,8391,570,51.5,27.0,13.2,0.26439999999999997
92,Sourdough Starter,8392,62,0.0,0.2,0.0,0.0015
93,Cranberry Muffins,8393,136,6.5,5.2,0.8,0.177
94,Eggless Whole Wheat Muffins,8394,121,3.2,4.4,2.6,0.1605
95,Eggless Chocolate Cake II,8395,276,25.3,9.9,1.5,0.208
96,Chocolate Oil Cake,8396,207,16.7,9.6,1.4,0.1546
97,Baby Ruth™ Layer Cake,8397,789,66.7,42.7,23.5,0.44639999999999996
98,Sugarless Applesauce Cake,8398,125,8.0,1.1,0.3,0.263
99,Elegant Southern Jam Cake,8399,424,56.4,11.0,1.8,0.44839999999999997
