,name,id,calories,sugars,fat,saturated fat,sodium
83,New England Clam Chowder III,25683,281,3.3,13.0,7.0,0.3523
84,Marlee's Clam Chowder,25684,197,7.8,9.6,3.0,0.9328
85,Cathie's Clam Chowder,25685,271,1.1,23.5,12.3,0.3767
86,Miner's Chili,25686,239,6.1,8.6,3.2,0.6568999999999999
87,Chili Rick's,25687,508,21.7,26.3,9.1,2.0801
88,Pasta e Fagioli a la Chez Ivano,25688,322,3.1,14.9,4.3,0.7828999999999999
89,Cola Sauce Chicken,25689,493,10.3,17.2,5.4,0.1854
90,Andrea's Pasta Fagioli,25690,403,6.4,7.6,1.5,1.2227000000000001
91,Beezie's Black Bean Soup,25691,231,4.1,1.2,0.2,0.8512000000000001
92,Rich and Creamy Roasted Eggplant Soup,25692,441,9.1,37.0,20.0,0.16340000000000002
93,Curried Apple and Leek Soup,25693,133,10.7,3.6,0.7,0.3952
94,Cream of Cauliflower Soup II,25694,194,6.4,5.2,3.1,0.4764
95,Cauliflower Cheese Soup II,25695,450,7.5,29.9,15.1,1.7843
96,Southwestern Cauliflower and Ham Soup,25696,345,2.5,25.9,11.6,0.7505
97,Split Pea Soup without Pork,25697,65,1.9,0.3,0.1,0.1442
98,Busy Night Turkey Taco Soup with Avocado Cream,25698,382,7.0,10.2,3.9,1.5184000000000002
99,Sweet and Sour Drumettes,25699,487,50.4,18.5,5.3,0.7848999999999999
