,name,id,calories,sugars,fat,saturated fat,sodium
63,Chocolate Frosting I,25563,188,36.3,4.4,1.0,0.047700000000000006
64,Amy's Marvelous Marbled Cheesecake,25564,277,12.7,21.8,12.9,0.21459999999999999
65,Apple Walnut Cake with Lemon Glaze,25565,392,38.1,17.0,2.5,0.42219999999999996
66,Aunt Joyce's Chocolate Cake,25566,416,33.9,18.5,4.5,0.5102
67,Date Nut Loaf Cake,25567,386,33.7,20.9,9.6,0.1983
68,Date Loaf Cake,25568,204,25.7,4.0,0.7,0.3856
69,Death By Chocolate V,25569,439,48.9,17.9,10.6,0.1899
70,Devil's Food Cake II,25570,383,30.7,16.7,5.7,0.4024
71,Low Sugar Date Cake,25571,405,18.6,22.7,3.2,0.6382000000000001
72,Double Chocolate Brownie Cake,25572,501,40.3,29.3,11.8,0.48319999999999996
73,Dr. Bird Cake,25573,350,30.6,14.9,2.5,0.238
74,Easy Cheese Cake,25574,297,10.2,21.6,13.2,0.218
75,End of the Rainbow Cake,25575,328,26.2,14.9,3.9,0.3043
76,English Walnut Date Cake,25576,633,50.0,38.4,3.9,0.0813
77,Fig Cake II,25577,409,35.0,22.8,4.9,0.3225
78,Five Star Cheesecake,25578,338,16.0,26.3,15.8,0.2174
79,Fruit Cocktail Cake VI,25579,474,57.7,17.3,10.3,0.3393
80,Fruit Cocktail Cake VII,25580,372,49.3,11.5,7.4,0.2577
81,Granny Cake II,25581,415,59.6,9.9,5.9,0.1938
82,Chocolate Crazy Cake,25582,411,33.5,18.8,3.1,0.2122
83,George Washington Chocolate Cake,25583,609,75.2,23.6,11.2,0.3997
84,German Apple Pudding Cake,25584,589,70.0,24.4,8.7,0.2556
85,Gianduja Chocolate Cheesecake,25585,453,11.1,38.3,20.4,0.12390000000000001
86,Glazed Almond Bundt Cake,25586,384,35.8,17.5,8.3,0.22519999999999998
87,Gramma Bertha's Banana Cake,25587,249,21.6,10.2,6.0,0.1452
88,Peach Cobbler Dump Cake II,25588,336,38.0,12.7,5.6,0.3925
89,Toffee Bar Cake,25589,389,36.9,16.7,6.8,0.3998
90,Chocolate Candy Bar Cake,25590,736,60.0,46.1,18.7,0.5354
91,Honey Cake III,25591,360,41.8,11.0,2.0,0.2645
92,Hot Milk Sponge Cake III,25592,229,29.0,3.2,1.4,0.2073
93,Jo Ann's Frosting,25593,217,15.7,17.2,4.3,0.0023
94,Lemon Glazed Cake,25594,451,45.5,22.3,5.7,0.3841
95,Lemon Pound Cake III,25595,339,25.9,16.4,4.8,0.2365
96,Lemon Pudding Cake II,25596,176,21.2,6.9,3.9,0.0734
97,Lemon Wow Cake,25597,360,24.2,19.0,3.3,0.3947
98,Lite Cheesecake,25598,193,16.9,7.7,2.6,0.2844
99,Lemon Layer Cake,25599,319,44.1,8.7,2.9,0.30639999999999995
