,name,id,calories,sugars,fat,saturated fat,sodium
26,Pineapple Cranberry Chicken,25926,374,23.7,5.5,1.5,0.1254
27,Chicken and Shrimp,25927,427,1.0,15.0,2.3,0.651
28,Go Girl Hot Szechwan Chicken,25928,331,8.1,14.7,2.5,0.5682999999999999
29,Tropical Chicken II,25929,213,13.7,1.6,0.4,0.0832
30,Simple Southwestern Chicken Salad,25930,845,3.5,73.7,12.1,1.5837
31,Mandarin Chicken Skillet,25931,369,16.6,6.1,2.6,0.7595
32,Spicy Almond Chicken,25932,443,34.8,17.1,5.4,0.2974
33,Restaurant-Style Chicken Tenderloins,25933,219,4.8,9.7,1.7,0.5598
34,Sherry Wine Sauce Chicken,25934,508,2.4,29.2,13.3,1.6777
35,Easy Homemade Chicken and Dumplings,25935,555,4.1,24.6,8.7,0.8159
36,Harvested Chicken Stew,25936,111,6.3,2.5,0.7,0.1979
37,Hot Chicken Salad V,25937,572,6.9,37.9,12.6,1.2395999999999998
38,Easy Chicken Alfredo II,25938,484,5.1,13.9,6.2,0.4516
39,Aunt Jewel's Chicken Dressing Casserole,25939,236,2.5,5.2,1.5,0.745
40,Chicken Burritos,25940,322,1.4,8.0,1.8,0.7227
41,Shredded Chicken Filling,25941,233,3.1,9.5,2.4,0.3414
42,Cinnamon Chip Filled Crescents,25943,216,12.5,12.4,5.4,0.26789999999999997
43,Cinnamon Chips Muffins,25944,249,19.4,12.0,5.1,0.309
44,Fiesta Corn Bread,25947,179,5.7,8.7,3.0,0.26189999999999997
45,Cinnamon Chip Buns,25948,226,16.9,7.7,3.8,0.25739999999999996
46,Sopes,25951,279,0.5,15.2,5.6,0.2233
47,Southwestern Biscuits,25953,214,4.2,5.4,3.0,0.4037
48,Amaretto Cheesecake III,25955,236,12.3,17.3,10.5,0.1825
49,Banana Split Cake Bars,25956,428,52.9,14.2,4.2,0.21780000000000002
50,Banana Upside-Down Cake,25957,313,34.7,11.2,4.2,0.2877
51,Basic Cheesecake,25958,375,17.0,29.5,17.3,0.2089
52,Best Moist Chocolate Cake,25960,382,31.0,17.4,3.6,0.5575
53,Black Forest Dump Cake II,25961,428,21.5,24.6,9.3,0.44739999999999996
54,Blackberry Jam Cake II,25962,310,43.0,6.9,4.1,0.1519
55,Blackberry Jam Cake III,25963,325,26.2,13.9,8.0,0.2045
56,Blackberry Wine Cake II,25964,298,33.7,11.5,2.0,0.2425
57,Blueberry Buttermilk Coffeecake,25965,468,37.9,15.2,9.1,0.5397000000000001
58,Blueberry Coffee Cake III,25966,283,24.5,10.9,4.8,0.21780000000000002
59,Blueberry Cream Cheese Pound Cake I,25967,281,18.4,16.4,5.0,0.267
60,Blueberry Cream Cheese Pound Cake II,25968,382,35.3,19.9,5.5,0.3535
61,Blueberry Pound Cake,25969,338,30.1,14.5,8.6,0.2053
62,Blueberry Upside-Down Cake,25970,313,28.5,11.8,5.7,0.1989
63,Boscobel Beach Ginger Cake,25971,362,24.7,17.7,10.5,0.3649
64,Bright Blue Monday Cake,25972,350,29.5,13.7,2.5,0.1941
65,Brown Sugar Pound Cake I,25973,469,40.4,24.2,12.1,0.1701
66,Brown Sugar Pound Cake II,25974,384,46.8,11.7,6.7,0.1948
67,Busy Day Syrup Cake,25976,530,71.5,18.4,8.0,0.3153
68,Buttermilk Pound Cake III,25977,315,38.4,7.8,4.4,0.1009
69,Caramel Pecan Cheesecake,25978,355,14.4,27.4,10.0,0.232
70,Caramel Spice Cake,25979,481,55.2,18.9,5.2,0.3536
71,Carob Cake And Frosting,25980,539,48.7,28.4,12.3,0.4928
72,Cherry Angel Food Cake,25981,143,21.0,0.1,0.0,0.0825
73,Cherry Nut Cake III,25982,513,34.8,26.9,4.3,0.115
74,Chocolate Almond Marble Cheesecake,25983,421,24.5,28.7,15.9,0.274
75,Chocolate Cake Surprise,25984,554,25.1,42.0,14.7,0.519
76,Chocolate Cake V,25985,239,21.0,10.6,2.0,0.22240000000000001
77,Chocolate Caramel Cheesecake,25986,624,47.3,41.1,21.3,0.38739999999999997
78,Chocolate Cherry Cake IV,25987,205,18.1,5.9,3.5,0.164
79,Chocolate Chip Pound Cake,25988,520,36.7,32.2,8.4,0.45239999999999997
80,Chocolate Cream Cheese Cake,25989,456,26.2,27.1,12.3,0.37939999999999996
81,Chocolate Frosting II,25990,219,36.1,8.0,5.0,0.0564
82,Chocolate Frosting III,25991,238,36.3,10.3,6.5,0.0591
83,Chocolate Frosting IV,25992,276,53.2,6.6,4.1,0.061200000000000004
84,Chocolate Frosting V,25993,224,34.5,9.7,2.8,0.061200000000000004
85,Chocolate Fudge Cupcakes,25994,242,17.4,16.6,6.5,0.0663
86,Chocolate Fudge Pound Cake,25995,332,27.3,18.0,3.7,0.3458
87,Chocolate Mocha Cheesecake,25997,317,19.2,20.8,12.0,0.2161
88,Chocolate Mousse Cake V,25998,270,14.8,19.0,10.9,0.056
89,Chocolate Pound Cake III,25999,394,38.5,19.7,11.8,0.31839999999999996
