,name,id,calories,sugars,fat,saturated fat,sodium
69,Succotash,25269,477,5.6,33.9,20.0,1.0835
70,Keto Egg Foo Young,25270,94,1.7,6.3,1.7,0.4041
71,Glen's Cheese Sauce,25271,80,1.5,5.5,3.5,0.1199
72,Garlic Red Potatoes,25272,279,2.7,12.2,7.6,0.698
73,Spinach Balls,25273,259,3.4,12.2,6.7,0.7316
74,Plum Sauce,25274,102,17.8,0.1,0.0,0.0114
75,Persian Sabzi Polo (Herb Rice with Fava Beans),25275,234,0.1,3.1,0.5,0.21409999999999998
76,Stir Fried Asparagus,25276,54,2.1,3.1,1.9,0.382
77,Spicy Potato Wedges,25277,301,2.8,9.1,1.7,0.6068
78,Sweet Potato Balls,25278,187,20.9,5.9,3.7,0.18059999999999998
79,Amy's Spicy Beans and Rice,25279,96,0.4,4.3,2.2,0.1144
80,Honey Glazed Pea Pods and Carrots,25280,102,8.5,5.9,3.7,0.06609999999999999
81,Portobello Stacks,25281,195,12.3,8.2,4.9,0.26739999999999997
82,Apple Butter the Easy Way,25282,47,9.8,0.1,0.0,0.0012
83,Baked Corn Casserole,25283,282,3.9,19.4,9.9,0.6656
84,Baked Macaroni with Pepperoni,25284,463,8.2,22.8,13.1,1.0859
85,Green Bean and Mushroom Medley,25285,103,2.9,7.9,4.9,0.61
86,Broccoli Cheese Casserole,25286,350,7.2,22.9,11.2,1.4013
87,Carrot Casserole,25287,331,7.0,24.6,13.6,0.9093
88,Carrots in Dill Butter,25288,64,3.4,4.0,2.5,0.45439999999999997
89,Cauliflower Casserole,25289,307,3.0,24.1,14.5,0.4987
90,Cottage Cheese Squares,25290,142,2.7,5.0,2.5,0.10890000000000001
91,Chile Rice Casserole,25291,441,2.8,27.2,15.2,1.369
92,Cream Cheese Ranch Potatoes,25292,435,1.7,27.5,17.2,0.43439999999999995
93,Peter's Baked Stuffed Onions,25293,542,7.5,41.0,19.2,0.5337999999999999
94,Stuffed Acorn Squash,25294,1230,52.4,30.6,16.4,4.6712
95,Cheesy Vegetables and Noodles,25295,430,6.7,19.1,10.8,1.1327
96,Corn and Rice Medley,25296,263,3.4,5.9,3.2,0.0363
97,Pasta Strega Nonna,25297,190,1.4,11.9,1.8,0.1993
98,Colorful Pasta Salad,25298,271,3.3,3.9,1.9,0.2388
99,Gorgonzola Cheese Sauce,25299,120,4.3,8.2,5.1,0.2109
