,name,id,calories,sugars,fat,saturated fat,sodium
55,Chocolate Peanut Butter Bars I,9756,444,28.6,29.5,12.1,0.2414
56,Hermits I,9757,121,10.0,5.1,2.6,0.084
57,Zucchini Nut Bars,9758,90,10.5,3.5,1.0,0.0303
58,Cream Cheese Brownies II,9759,126,10.9,7.5,3.6,0.0715
59,Mocha Java Bars,9760,349,37.8,18.5,9.9,0.1618
60,Easy Carrot Cake Bars,9761,130,10.7,4.8,1.3,0.1441
61,Oatmeal Cookie Bars,9762,103,12.5,3.4,0.8,0.026
62,Chocolate Chip Cookie Bars,9763,200,12.9,12.6,6.3,0.0645
63,Cheesecake Bars,9764,73,3.5,4.8,2.6,0.0337
64,Macadamia Nut Lemon Drops,9765,122,12.3,6.8,1.1,0.0148
65,Chunks,9766,132,9.2,7.7,4.0,0.0633
66,Pistachio Crisps,9767,56,1.2,4.2,1.8,0.0367
67,Glazed Apple Cookies,9768,289,32.0,11.4,2.5,0.1514
68,Zucchini Oatmeal Cookies,9769,63,5.1,3.1,0.6,0.018
69,Zaz's Oatmeal Shortbread,9770,73,4.4,4.0,2.1,0.043
70,Coffee Cookies,9771,75,4.5,4.9,1.0,0.0025
71,Chocolate Macaroons I,9772,83,9.8,4.5,2.6,0.0229
72,Maple Cookies,9773,91,7.8,3.2,2.0,0.086
73,Mint Cookie Cookies,9774,132,8.0,7.0,3.8,0.125
74,Cinnamon Raisin Crescents,9775,82,3.8,4.1,2.5,0.0305
75,Easy Butter Cookies I,9776,82,2.8,5.2,3.2,0.001
76,No Bake Rum Balls,9777,102,3.8,4.6,0.8,0.041
77,Baked Date Balls,9778,69,9.4,3.0,0.9,0.013099999999999999
78,Chocolate-coconut Pinwheels,9779,236,15.5,13.1,6.3,0.1437
79,Marbled Tarts,9780,180,10.7,11.4,6.9,0.09340000000000001
80,Pecan and Sour Cream Sandies,9781,115,8.1,6.4,2.3,0.0412
81,Chocolate Dipped Mocha Rounds,9782,178,11.5,11.5,5.3,0.0461
82,Coconut Rolled Sugar Cookies,9783,112,7.5,5.9,3.3,0.039
83,Orange Sugar Bells,9784,98,5.1,4.6,1.9,0.0417
84,Apricot Twists,9785,108,4.3,5.9,3.7,0.09609999999999999
85,Sour Cream Figure-Eights,9786,109,7.6,4.2,2.5,0.0668
86,Pastel Wafers,9787,171,15.8,7.9,4.9,0.0503
87,Chocolate-Almond Macaroons,9788,266,23.1,16.2,3.1,0.0361
88,Anginetti,9789,312,39.4,8.2,4.7,0.1474
89,Orange-Walnut Butter Cookies,9790,201,13.2,10.4,5.1,0.2531
90,Chocolate-Chunk and Pecan Cookies,9791,432,27.8,28.5,12.5,0.2102
91,Lemon-Marmalade Cookie Sandwiches,9792,350,16.9,22.4,10.3,0.21209999999999998
92,Anise Biscotti,9793,111,6.8,4.7,2.2,0.0883
93,Sesame-Almond Macaroons,9794,106,5.6,5.8,0.8,0.009300000000000001
94,Digestive Biscuits,9795,90,4.7,4.1,2.5,0.0514
95,Melting Biscuits,9796,73,3.2,4.1,2.5,0.1181
96,Madeira Fingers,9797,61,4.1,2.7,1.7,0.020300000000000002
97,Cinnamon Biscuits,9798,92,4.2,4.1,2.5,0.0788
98,Fruit Preserve Sandwich Cookies,9799,223,24.4,5.9,3.1,0.0501
