,name,id,calories,sugars,fat,saturated fat,sodium
57,Tom and Jerry,9257,215,17.6,4.8,3.1,0.1003
58,Candy Cane Cocoa,9258,486,58.3,14.9,8.9,0.1408
59,Wassail I,9259,89,7.4,0.2,0.1,0.1931
60,Sparkling Punch,9260,73,15.9,0.1,0.0,0.0107
61,Holiday Red Punch,9261,55,13.0,0.1,0.0,0.0158
62,Apricot Fruitcake,9262,296,26.2,10.0,4.2,0.1452
63,Boiled Fruitcake,9263,558,39.8,19.6,9.8,0.6247
64,Carrot Fruit Ring,9264,497,43.6,20.1,2.7,0.329
65,Christmas Cake,9265,645,73.6,17.8,8.2,0.2559
66,Christmas Cherry Cake,9266,205,22.3,8.3,5.0,0.09409999999999999
67,Christmas Fruitcake,9267,202,13.7,9.9,5.2,0.1351
68,Crushed Pineapple Fruitcake,9268,355,36.4,9.6,5.7,0.2835
69,Easy Light Fruitcake,9269,385,32.8,13.5,7.0,0.1555
70,Elegant Light Fruit Cake,9270,430,44.6,11.1,2.2,0.055
71,Festive Fruitcake I,9271,467,45.6,15.6,5.9,0.174
72,French Fruitcake,9272,309,19.6,12.1,5.6,0.09079999999999999
73,Fruitcake,9273,639,36.0,27.0,12.9,0.3778
74,Easy Fruitcake Without Citron,9274,689,55.2,37.5,3.9,0.204
75,Light Fruitcake,9275,262,16.2,11.1,5.3,0.1638
76,Mincemeat Cake,9276,226,24.7,6.8,3.9,0.2289
77,Mom's Brazil Nut Fruitcake,9277,468,37.3,25.3,10.0,0.1376
78,Mom's Fruitcake,9278,393,45.9,12.3,5.6,0.1191
79,No Bake Fruitcake,9279,238,15.9,14.4,4.4,0.058
80,No-Bake Holiday Fruitcake,9280,570,71.3,19.3,5.0,0.336
81,Rich Dark Fruitcake,9281,459,41.3,14.5,6.7,0.18630000000000002
82,Sugarless Fruitcake,9282,260,15.1,12.0,3.2,0.2243
83,Unbaked Fruit Cake,9283,350,40.5,12.9,1.2,0.1757
84,Cherry Almond Cake,9284,318,23.6,14.7,7.9,0.2489
85,Chocolate Plum Pudding Cake,9285,351,34.2,16.6,8.2,0.3603
86,Chocolate Rum Cake,9286,450,34.0,24.6,7.3,0.4835
87,Christmas Wreath Cake,9287,413,38.1,17.3,8.7,0.2214
88,Cocoa Apple Cake,9288,331,26.8,14.9,9.0,0.24719999999999998
89,Favorite Old Fashioned Gingerbread,9289,211,17.7,6.3,3.8,0.2445
90,German Christmas Gingerbread,9290,453,46.3,19.3,9.8,0.2355
91,Icelandic Christmas Cake,9291,225,15.8,9.7,5.8,0.1366
92,Mafioso Chocolate Cake,9292,340,40.2,12.7,7.9,0.119
93,Minnehaha Cake,9293,419,39.9,20.6,4.8,0.14809999999999998
94,Plum Bread,9294,385,34.8,19.9,2.9,0.1277
95,Red Velvet Cake,9295,513,43.8,25.7,12.6,0.5025
96,Pumpkin Cheesecake I,9296,581,27.7,39.1,18.7,0.7306
97,Pumpkin Cheesecake II,9297,305,19.1,22.0,12.2,0.2403
98,Eggnog Cheesecake I,9298,550,28.3,36.3,19.4,0.32489999999999997
99,Holiday Refrigerator Cake,9299,330,35.0,15.8,5.9,0.09190000000000001
